symbol,underlying,underlying_name,side,expiry,dte,strike,underlying_price,moneyness_pct,last,volume,open_interest,vol_oi_ratio,turnover,implied_volatility_pct,big_order_flag,volume_spike_flag,big_order_score,volume_spike_score,liquidity_score,total_score,source
D260417C67500.US,D.US,D,C,2026-04-17,30,67.5,63.03,7.09,0.3,138,1486,0.093,4535.0,20.8,False,True,0.0,66.67,0.0,30.0,longbridge
CWEN260417C00040000,CWEN.US,CWEN,C,2026-04-17,30,40.0,39.98,0.05,1.32,13,0,13.0,1716.0,0.1,False,True,0.0,66.67,0.0,30.0,yfinance
IRDM260417C00030000,IRDM.US,IRDM,C,2026-04-17,30,30.0,26.24,14.33,0.6,384,0,384.0,23040.0,12.5,False,True,0.0,66.67,0.0,30.0,yfinance
MC260417C00070000,MC.US,MC,C,2026-04-17,30,70.0,53.23,31.5,0.48,12,0,12.0,576.0,25.0,False,True,0.0,66.67,0.0,30.0,yfinance
WY260417C00025000,WY.US,WY,C,2026-04-17,30,25.0,24.09,3.78,0.47,49,0,49.0,2303.0,3.13,False,True,0.0,66.67,0.0,30.0,yfinance
CTRA260417C00035000,CTRA.US,CTRA,C,2026-04-17,30,35.0,32.99,6.09,0.62,22,0,22.0,1364.0,6.25,False,True,0.0,66.43,0.0,29.89,yfinance
ELAN260417C00026000,ELAN.US,ELAN,C,2026-04-17,30,26.0,25.18,3.26,1.0,60,0,60.0,6000.0,3.13,False,True,0.0,66.0,0.0,29.7,yfinance
SLAB260417C00220000,SLAB.US,SLAB,C,2026-04-17,30,220.0,206.36,6.61,0.08,26,0,26.0,208.0,6.25,False,True,0.0,66.0,0.0,29.7,yfinance
LBRT260417C00031000,LBRT.US,LBRT,C,2026-04-17,30,31.0,31.14,-0.45,2.56,21,0,21.0,5376.0,0.0,True,True,33.33,25.0,0.0,29.58,yfinance
AMP260515P00450000,AMP.US,AMP,P,2026-05-15,58,450.0,437.94,2.75,21.71,21,0,21.0,45591.0,0.0,True,True,33.33,25.0,0.0,29.58,yfinance
APLS260417P00020000,APLS.US,APLS,P,2026-04-17,30,20.0,18.82,6.27,1.6,10,0,10.0,1600.0,0.0,False,True,0.0,65.71,0.0,29.57,yfinance
WSM260417C00210000,WSM.US,WSM,C,2026-04-17,30,210.0,182.17,15.28,2.5,152,0,152.0,38000.0,12.5,False,True,0.0,63.64,0.0,28.64,yfinance
NXT260417C00130000,NXT.US,NXT,C,2026-04-17,30,130.0,121.84,6.7,5.4,38,0,38.0,20520.0,6.25,False,True,0.0,63.64,0.0,28.64,yfinance
FRPT260515C00072500,FRPT.US,FRPT,C,2026-05-15,58,72.5,67.42,7.53,3.95,41,0,41.0,16195.0,6.25,True,True,33.33,22.22,0.0,28.33,yfinance
AMP260417P00390000,AMP.US,AMP,P,2026-04-17,30,390.0,437.94,-10.95,1.8,30,0,30.0,5400.0,6.25,False,True,0.0,62.5,0.0,28.12,yfinance
CORT260515C00030000,CORT.US,CORT,C,2026-05-15,58,30.0,33.51,-10.47,7.4,20,0,20.0,14800.0,0.0,True,True,14.29,45.0,0.0,28.11,yfinance
HOLX260417P00072500,HOLX.US,HOLX,P,2026-04-17,30,72.5,75.05,-3.4,0.4,68,0,68.0,2720.0,3.13,True,False,50.0,0.0,0.0,27.5,yfinance
LRN260417C00055000,LRN.US,LRN,C,2026-04-17,30,55.0,87.08,-36.84,28.5,3,0,3.0,8550.0,0.0,True,False,50.0,0.0,0.0,27.5,yfinance
OVV260417C00046000,OVV.US,OVV,C,2026-04-17,30,46.0,55.44,-17.03,9.55,20,0,20.0,19100.0,0.0,True,False,50.0,0.0,0.0,27.5,yfinance
FRPT260515C00050000,FRPT.US,FRPT,C,2026-05-15,58,50.0,67.42,-25.84,20.7,10,0,10.0,20700.0,0.0,True,False,50.0,0.0,0.0,27.5,yfinance
INCY260417P00105000,INCY.US,INCY,P,2026-04-17,30,105.0,94.22,11.44,13.23,3,0,3.0,3969.0,0.0,True,False,50.0,0.0,0.0,27.5,yfinance
ACLS260417C00070000,ACLS.US,ACLS,C,2026-04-17,30,70.0,85.15,-17.79,18.0,2,0,2.0,3600.0,0.0,True,False,50.0,0.0,0.0,27.5,yfinance
JBHT260515C00180000,JBHT.US,JBHT,C,2026-05-15,58,180.0,200.12,-10.05,53.12,10,0,10.0,53120.0,0.0,True,False,50.0,0.0,0.0,27.5,yfinance
PEN260417C00175000,PEN.US,PEN,C,2026-04-17,30,175.0,338.0,-48.22,97.65,2,2,0.667,19530.0,0.0,True,False,50.0,0.0,0.0,27.5,yfinance
AES260515C00012000,AES.US,AES,C,2026-05-15,58,12.0,14.2,-15.49,2.4,20,0,20.0,4800.0,0.0,True,False,50.0,0.0,0.0,27.5,yfinance
SLAB260417C00135000,SLAB.US,SLAB,C,2026-04-17,30,135.0,206.36,-34.58,71.83,3,1,1.5,21549.0,55.86,True,False,50.0,0.0,0.0,27.5,yfinance
SMTC260417P00085000,SMTC.US,SMTC,P,2026-04-17,30,85.0,79.21,7.31,9.5,71,0,71.0,67450.0,0.0,True,False,50.0,0.0,0.0,27.5,yfinance
WY260417P00031000,WY.US,WY,P,2026-04-17,30,31.0,24.09,28.68,6.41,4,0,4.0,2564.0,0.0,True,False,50.0,0.0,0.0,27.5,yfinance
ELAN260417P00030000,ELAN.US,ELAN,P,2026-04-17,30,30.0,25.18,19.14,11.65,8,0,8.0,9320.0,249.32,True,False,50.0,0.0,0.0,27.5,yfinance
TPH260417C00030000,TPH.US,TPH,C,2026-04-17,30,30.0,46.39,-35.33,16.5,5,0,5.0,8250.0,0.0,True,False,50.0,0.0,0.0,27.5,yfinance
NBIX260515P00150000,NBIX.US,NBIX,P,2026-05-15,58,150.0,130.71,14.76,14.4,5,5,0.833,7200.0,52.22,True,False,50.0,0.0,0.0,27.5,yfinance
AMP260417P00500000,AMP.US,AMP,P,2026-04-17,30,500.0,437.94,14.17,57.54,12,0,12.0,69048.0,0.0,True,False,50.0,0.0,0.0,27.5,yfinance
EXE260417C00115000,EXE.US,EXE,C,2026-04-17,30,115.0,106.4,8.08,1.8,87,0,87.0,15660.0,6.25,False,True,0.0,60.0,0.0,27.0,yfinance
CTRA260402P00028000,CTRA.US,CTRA,P,2026-04-02,15,28.0,32.99,-15.13,0.32,20,0,20.0,640.0,25.0,False,True,0.0,59.29,0.0,26.68,yfinance
LEA260515C00130000,LEA.US,LEA,C,2026-05-15,58,130.0,118.62,9.59,3.0,10,0,10.0,3000.0,6.25,False,True,0.0,57.5,0.0,25.88,yfinance
LEA260515P00105000,LEA.US,LEA,P,2026-05-15,58,105.0,118.62,-11.48,1.68,10,0,10.0,1680.0,6.25,False,True,0.0,57.5,0.0,25.88,yfinance
KBH260417C60000.US,KBH.US,KBH,C,2026-04-17,30,60.0,54.84,9.41,0.97,7,111,0.062,742.0,41.1,False,True,0.0,57.5,0.0,25.88,longbridge
VTR260417C00090000,VTR.US,VTR,C,2026-04-17,30,90.0,88.0,2.27,0.9,43,0,43.0,3870.0,1.56,False,True,0.0,57.14,0.0,25.71,yfinance
JBHT260515P00210000,JBHT.US,JBHT,P,2026-05-15,58,210.0,200.12,4.94,18.3,22,0,22.0,40260.0,0.0,True,True,16.67,36.67,0.0,25.67,yfinance
FRPT260515C00080000,FRPT.US,FRPT,C,2026-05-15,58,80.0,67.42,18.66,2.25,61,0,61.0,13725.0,12.5,False,True,0.0,55.56,0.0,25.0,yfinance
WSM260417C00240000,WSM.US,WSM,C,2026-04-17,30,240.0,182.17,31.75,0.51,126,0,126.0,6426.0,25.0,False,True,0.0,54.55,0.0,24.55,yfinance
APLS260417C00036000,APLS.US,APLS,C,2026-04-17,30,36.0,18.82,91.29,1.6,11,1,5.5,1760.0,174.8,False,True,0.0,54.29,0.0,24.43,yfinance
TGTX260515C00020000,TGTX.US,TGTX,C,2026-05-15,58,20.0,31.51,-36.53,12.16,73,0,73.0,88768.0,0.0,True,False,42.86,0.0,0.0,23.57,yfinance
CORT260515C00085000,CORT.US,CORT,C,2026-05-15,58,85.0,33.51,153.66,8.42,36,36,0.973,30312.0,162.79,True,False,42.86,0.0,0.0,23.57,yfinance
WY260417P00024000,WY.US,WY,P,2026-04-17,30,24.0,24.09,-0.37,0.73,26,0,26.0,1898.0,0.39,False,True,0.0,50.0,0.0,22.5,yfinance
NSA260417C00040000,NSA.US,NSA,C,2026-04-17,30,40.0,39.79,0.53,1.58,29,0,29.0,4582.0,0.78,False,True,0.0,50.0,0.0,22.5,yfinance
INCY260417C00100000,INCY.US,INCY,C,2026-04-17,30,100.0,94.22,6.13,2.45,8,0,8.0,1960.0,6.25,False,True,0.0,50.0,0.0,22.5,yfinance
CNM260417P00052500,CNM.US,CNM,P,2026-04-17,30,52.5,48.28,8.74,4.6,6,0,6.0,2760.0,0.0,False,True,0.0,50.0,0.0,22.5,yfinance
NSA260417C00045000,NSA.US,NSA,C,2026-04-17,30,45.0,39.79,13.09,0.16,29,0,29.0,464.0,12.5,False,True,0.0,50.0,0.0,22.5,yfinance
HRMY260417P00020000,HRMY.US,HRMY,P,2026-04-17,30,20.0,28.37,-29.5,0.3,31,0,31.0,930.0,25.0,False,True,0.0,50.0,0.0,22.5,yfinance
HOLX260417P00065000,HOLX.US,HOLX,P,2026-04-17,30,65.0,75.05,-13.39,0.05,132,0,132.0,660.0,12.5,False,True,0.0,50.0,0.0,22.5,yfinance
ALNY260417C00410000,ALNY.US,ALNY,C,2026-04-17,30,410.0,320.42,27.96,3.8,11,0,11.0,4180.0,12.5,False,True,0.0,50.0,0.0,22.5,yfinance
AMP260417C00480000,AMP.US,AMP,C,2026-04-17,30,480.0,437.94,9.6,4.4,26,0,26.0,11440.0,6.25,False,True,0.0,50.0,0.0,22.5,yfinance
MCW260515C00007500,MCW.US,MCW,C,2026-05-15,58,7.5,6.97,7.6,0.04,5,0,5.0,20.0,6.25,False,True,0.0,50.0,0.0,22.5,yfinance
TGTX260417P00030000,TGTX.US,TGTX,P,2026-04-17,30,30.0,31.51,-4.79,1.35,427,0,427.0,57645.0,6.25,False,True,0.0,50.0,0.0,22.5,yfinance
OVV260417P00055000,OVV.US,OVV,P,2026-04-17,30,55.0,55.44,-0.79,2.21,35,0,35.0,7735.0,0.78,False,True,0.0,50.0,0.0,22.5,yfinance
VAL260515P00085000,VAL.US,VAL,P,2026-05-15,58,85.0,97.28,-12.62,6.8,13,0,13.0,8840.0,6.25,False,True,0.0,50.0,0.0,22.5,yfinance
MUR260515C00030000,MUR.US,MUR,C,2026-05-15,58,30.0,36.79,-18.46,7.9,26,0,26.0,20540.0,0.0,True,False,40.0,0.0,0.0,22.0,yfinance
JBHT260515C00210000,JBHT.US,JBHT,C,2026-05-15,58,210.0,200.12,4.94,9.0,27,0,27.0,24300.0,3.13,False,True,0.0,47.78,0.0,21.5,yfinance
CSGP260417P40000.US,CSGP.US,CSGP,P,2026-04-17,30,40.0,44.25,-9.6,0.93,7,445,0.016,635.0,52.2,True,True,25.0,16.67,0.0,21.25,longbridge
ELAN260417P00020000,ELAN.US,ELAN,P,2026-04-17,30,20.0,25.18,-20.57,0.45,40,0,40.0,1800.0,25.0,False,True,0.0,46.0,0.0,20.7,yfinance
KBH260417C65000.US,KBH.US,KBH,C,2026-04-17,30,65.0,54.84,18.53,0.35,24,2191,0.011,835.0,43.6,False,True,0.0,45.0,0.0,20.25,longbridge
CORT260515C00065000,CORT.US,CORT,C,2026-05-15,58,65.0,33.51,93.97,0.07,20,0,20.0,140.0,25.0,False,True,0.0,45.0,0.0,20.25,yfinance
VTR260515C00080000,VTR.US,VTR,C,2026-05-15,58,80.0,88.0,-9.09,8.2,13,0,13.0,10660.0,0.0,False,True,0.0,42.86,0.0,19.29,yfinance
CSGP260417P35000.US,CSGP.US,CSGP,P,2026-04-17,30,35.0,44.25,-20.9,0.28,7,64,0.108,196.0,60.2,False,True,0.0,41.67,0.0,18.75,longbridge
EXE260417P00105000,EXE.US,EXE,P,2026-04-17,30,105.0,106.4,-1.32,3.9,67,0,67.0,26130.0,1.56,True,False,33.33,0.0,0.0,18.33,yfinance
KBH260417P60000.US,KBH.US,KBH,P,2026-04-17,30,60.0,54.84,9.41,6.4,3,216,0.014,1926.0,51.0,True,False,33.33,0.0,0.0,18.33,longbridge
HRMY260417P00037500,HRMY.US,HRMY,P,2026-04-17,30,37.5,28.37,32.18,9.41,10,0,10.0,9410.0,0.0,True,False,33.33,0.0,0.0,18.33,yfinance
SEE260417C00035000,SEE.US,SEE,C,2026-04-17,30,35.0,41.81,-16.29,7.0,2,72,0.027,1400.0,122.56,True,False,33.33,0.0,0.0,18.33,yfinance
VSAT260417P00036000,VSAT.US,VSAT,P,2026-04-17,30,36.0,50.18,-28.26,0.75,50,0,50.0,3750.0,25.0,False,True,0.0,40.0,0.0,18.0,yfinance
VAL260417P00085000,VAL.US,VAL,P,2026-04-17,30,85.0,97.28,-12.62,2.0,11,0,11.0,2200.0,12.5,False,True,0.0,40.0,0.0,18.0,yfinance
SLAB260417P00190000,SLAB.US,SLAB,P,2026-04-17,30,190.0,206.36,-7.93,0.55,13,0,13.0,715.0,6.25,False,True,0.0,40.0,0.0,18.0,yfinance
EXE260417P00100000,EXE.US,EXE,P,2026-04-17,30,100.0,106.4,-6.02,1.9,77,0,77.0,14630.0,6.25,False,True,0.0,40.0,0.0,18.0,yfinance
PEN260417P00350000,PEN.US,PEN,P,2026-04-17,30,350.0,338.0,3.55,11.5,5,0,5.0,5750.0,0.0,False,True,0.0,38.0,0.0,17.1,yfinance
CYTK260417P00035000,CYTK.US,CYTK,P,2026-04-17,30,35.0,62.13,-43.67,0.6,509,0,509.0,30540.0,50.0,False,True,0.0,37.5,0.0,16.88,yfinance
WY260417P00018000,WY.US,WY,P,2026-04-17,30,18.0,24.09,-25.28,0.05,20,0,20.0,100.0,25.0,False,True,0.0,33.33,0.0,15.0,yfinance
SMTC260417C00090000,SMTC.US,SMTC,C,2026-04-17,30,90.0,79.21,13.62,2.52,160,0,160.0,40320.0,12.5,False,True,0.0,33.33,0.0,15.0,yfinance
TPH260417P00040000,TPH.US,TPH,P,2026-04-17,30,40.0,46.39,-13.77,0.1,10,0,10.0,100.0,12.5,False,True,0.0,33.33,0.0,15.0,yfinance
TPH260417P00045000,TPH.US,TPH,P,2026-04-17,30,45.0,46.39,-3.0,0.1,10,0,10.0,100.0,3.13,False,True,0.0,33.33,0.0,15.0,yfinance
MC260417C00060000,MC.US,MC,C,2026-04-17,30,60.0,53.23,12.72,0.75,10,0,10.0,750.0,12.5,False,True,0.0,33.33,0.0,15.0,yfinance
OVV260417C00055000,OVV.US,OVV,C,2026-04-17,30,55.0,55.44,-0.79,2.85,27,0,27.0,7695.0,0.0,False,True,0.0,33.33,0.0,15.0,yfinance
ACLS260417C00095000,ACLS.US,ACLS,C,2026-04-17,30,95.0,85.15,11.57,1.8,7,0,7.0,1260.0,6.25,False,True,0.0,33.33,0.0,15.0,yfinance
SEE260417P00035000,SEE.US,SEE,P,2026-04-17,30,35.0,41.81,-16.29,0.08,21,0,21.0,168.0,12.5,False,True,0.0,32.5,0.0,14.62,yfinance
OVV260417C00044000,OVV.US,OVV,C,2026-04-17,30,44.0,55.44,-20.63,11.41,10,0,10.0,11410.0,0.0,True,False,25.0,0.0,0.0,13.75,yfinance
ELAN260417C00024000,ELAN.US,ELAN,C,2026-04-17,30,24.0,25.18,-4.69,2.35,36,0,36.0,8460.0,0.0,True,False,25.0,0.0,0.0,13.75,yfinance
PEN260417C00320000,PEN.US,PEN,C,2026-04-17,30,320.0,338.0,-5.33,36.5,5,75,0.066,18250.0,33.28,True,False,25.0,0.0,0.0,13.75,yfinance
SLAB260417C00150000,SLAB.US,SLAB,C,2026-04-17,30,150.0,206.36,-27.31,55.92,3,0,3.0,16776.0,0.0,True,False,25.0,0.0,0.0,13.75,yfinance
NBIX260515C00145000,NBIX.US,NBIX,C,2026-05-15,58,145.0,130.71,10.93,2.95,3,0,3.0,885.0,6.25,False,True,0.0,26.0,0.0,11.7,yfinance
NBIX260515C00140000,NBIX.US,NBIX,C,2026-05-15,58,140.0,130.71,7.11,4.55,3,0,3.0,1365.0,3.13,False,True,0.0,26.0,0.0,11.7,yfinance
HRMY260417P00030000,HRMY.US,HRMY,P,2026-04-17,30,30.0,28.37,5.75,3.5,15,0,15.0,5250.0,0.0,False,True,0.0,25.0,0.0,11.25,yfinance
CYTK260417P00040000,CYTK.US,CYTK,P,2026-04-17,30,40.0,62.13,-35.62,1.0,300,0,300.0,30000.0,25.0,False,True,0.0,25.0,0.0,11.25,yfinance
ALNY260417C00340000,ALNY.US,ALNY,C,2026-04-17,30,340.0,320.42,6.11,7.8,5,0,5.0,3900.0,6.25,False,True,0.0,25.0,0.0,11.25,yfinance
APLS260417C00034000,APLS.US,APLS,C,2026-04-17,30,34.0,18.82,80.66,1.25,20,26,0.741,2500.0,143.95,True,False,20.0,0.0,0.0,11.0,yfinance
MUR260417C00027500,MUR.US,MUR,C,2026-04-17,30,27.5,36.79,-25.25,6.7,29,0,29.0,19430.0,0.0,True,False,20.0,0.0,0.0,11.0,yfinance
CSGP260417C50000.US,CSGP.US,CSGP,C,2026-04-17,30,50.0,44.25,12.99,0.62,8,1818,0.004,610.0,44.7,False,True,0.0,23.33,0.0,10.5,longbridge
MUR260515C00037500,MUR.US,MUR,C,2026-05-15,58,37.5,36.79,1.93,2.83,32,0,32.0,9056.0,1.56,False,True,0.0,22.86,0.0,10.29,yfinance
VSAT260417P00037000,VSAT.US,VSAT,P,2026-04-17,30,37.0,50.18,-26.27,0.8,40,0,40.0,3200.0,25.0,False,True,0.0,20.0,0.0,9.0,yfinance
EXE260417P00095000,EXE.US,EXE,P,2026-04-17,30,95.0,106.4,-10.71,0.96,69,0,69.0,6624.0,12.5,False,True,0.0,20.0,0.0,9.0,yfinance
SLAB260417P00210000,SLAB.US,SLAB,P,2026-04-17,30,210.0,206.36,1.76,4.35,11,0,11.0,4785.0,0.0,False,True,0.0,20.0,0.0,9.0,yfinance
D260417P60000.US,D.US,D,P,2026-04-17,30,60.0,63.03,-4.81,0.5,9,1151,0.008,400.0,23.0,False,True,0.0,18.33,0.0,8.25,longbridge
CYTK260417C00075000,CYTK.US,CYTK,C,2026-04-17,30,75.0,62.13,20.71,4.0,83,0,83.0,33200.0,12.5,False,True,0.0,12.5,0.0,5.62,yfinance
