symbol,underlying,underlying_name,side,expiry,dte,strike,underlying_price,moneyness_pct,last,volume,open_interest,vol_oi_ratio,turnover,implied_volatility_pct,big_order_flag,volume_spike_flag,big_order_score,volume_spike_score,liquidity_score,total_score,source
AMT260417C195000.US,AMT.US,AMT,C,2026-04-17,30,195.0,180.69,7.92,1.0,28,693,0.04,2845.0,24.0,True,True,20.0,75.33,0.0,44.9,longbridge
WSM260417C00190000,WSM.US,WSM,C,2026-04-17,30,190.0,184.1,3.2,6.5,323,47,6.729,209950.0,45.9,True,True,37.5,53.64,0.0,44.76,yfinance
CVI260417C00035000,CVI.US,CVI,C,2026-04-17,30,35.0,32.91,6.35,1.27,770,212,3.615,97790.0,60.94,True,True,33.33,57.5,0.0,44.21,yfinance
AMT260417P175000.US,AMT.US,AMT,P,2026-04-17,30,175.0,180.69,-3.15,3.62,13,1180,0.011,4653.0,31.0,True,True,50.0,36.67,0.0,44.0,longbridge
MUR260417C00035000,MUR.US,MUR,C,2026-04-17,30,35.0,38.17,-8.3,4.17,118,2425,0.049,49206.0,56.25,True,False,80.0,0.0,0.0,44.0,yfinance
SRPT260417C00015000,SRPT.US,SRPT,C,2026-04-17,30,15.0,17.16,-12.59,3.5,40,204,0.195,14000.0,124.51,True,False,80.0,0.0,0.0,44.0,yfinance
PGR260515C00115000,PGR.US,PGR,C,2026-05-15,58,115.0,201.17,-42.83,111.88,2,0,2.0,22376.0,142.33,True,False,80.0,0.0,0.0,44.0,yfinance
M260402C00017500,M.US,M,C,2026-04-02,15,17.5,17.72,-1.24,0.96,86,34,2.457,8256.0,53.13,True,True,41.18,46.0,0.0,43.35,yfinance
CTRA260417C00031000,CTRA.US,CTRA,C,2026-04-17,30,31.0,33.47,-7.38,2.45,201,6108,0.033,49245.0,41.8,True,False,77.78,0.0,0.0,42.78,yfinance
LULU260515C120000.US,LULU.US,LULU,C,2026-05-15,58,120.0,165.39,-27.44,50.1,32,67,0.471,147505.0,81.6,True,False,77.78,0.0,0.0,42.78,longbridge
INSM260417C00100000,INSM.US,INSM,C,2026-04-17,30,100.0,142.7,-29.92,66.25,11,34,0.314,72875.0,80.76,True,False,77.78,0.0,0.0,42.78,yfinance
INSP260515P00045000,INSP.US,INSP,P,2026-05-15,58,45.0,56.4,-20.21,0.95,22,26,0.815,2090.0,74.85,False,True,0.0,92.5,0.0,41.62,yfinance
CORT260515C00085000,CORT.US,CORT,C,2026-05-15,58,85.0,33.3,155.26,8.42,36,36,0.973,30312.0,163.77,True,True,42.86,40.0,0.0,41.57,yfinance
SLAB260417C00145000,SLAB.US,SLAB,C,2026-04-17,30,145.0,205.73,-29.52,62.2,6,5,1.0,37320.0,68.9,True,False,75.0,0.0,0.0,41.25,yfinance
LUMN260410C00005500,LUMN.US,LUMN,C,2026-04-10,23,5.5,6.56,-16.16,1.28,50,7,6.25,6400.0,170.31,True,True,46.67,33.64,0.0,40.81,yfinance
PGR260327P00190000,PGR.US,PGR,P,2026-03-27,9,190.0,201.17,-5.55,0.95,47,31,1.469,4465.0,34.77,False,True,0.0,90.0,0.0,40.5,yfinance
ACLS260417C00105000,ACLS.US,ACLS,C,2026-04-17,30,105.0,85.74,22.46,0.65,11,7,1.375,715.0,58.94,False,True,0.0,90.0,0.0,40.5,yfinance
LUMN260417P00018000,LUMN.US,LUMN,P,2026-04-17,30,18.0,6.56,174.39,10.69,10,216,0.046,10690.0,0.0,True,False,73.33,0.0,0.0,40.33,yfinance
SRPT260515P00030000,SRPT.US,SRPT,P,2026-05-15,58,30.0,17.16,74.83,12.3,10,43,0.227,12300.0,120.22,True,False,73.33,0.0,0.0,40.33,yfinance
PGR260515C00175000,PGR.US,PGR,C,2026-05-15,58,175.0,201.17,-13.01,34.76,5,44,0.111,17380.0,64.86,True,False,73.33,0.0,0.0,40.33,yfinance
AMT260515P160000.US,AMT.US,AMT,P,2026-05-15,58,160.0,180.69,-11.45,2.05,14,23,0.583,2744.0,33.8,True,True,10.0,77.33,0.0,40.3,longbridge
SRPT260424P00015500,SRPT.US,SRPT,P,2026-04-24,37,15.5,17.16,-9.67,1.98,48,13,3.429,9504.0,124.41,True,True,26.67,54.55,0.0,39.22,yfinance
TMDX260417C00125000,TMDX.US,TMDX,C,2026-04-17,30,125.0,113.21,10.41,4.0,193,77,2.474,77200.0,60.89,False,True,0.0,85.71,0.0,38.57,yfinance
AES260515P00016000,AES.US,AES,P,2026-05-15,58,16.0,14.18,12.83,1.93,84,2370,0.035,16212.0,59.77,True,False,70.0,0.0,0.0,38.5,yfinance
GIS260417C35000.US,GIS.US,GIS,C,2026-04-17,30,35.0,37.59,-6.89,3.15,251,16,14.765,85020.0,32.7,True,True,50.0,24.0,0.0,38.3,longbridge
MORN260417C00190000,MORN.US,MORN,C,2026-04-17,30,190.0,183.24,3.69,5.45,1,1,0.5,545.0,43.35,False,True,0.0,85.0,0.0,38.25,yfinance
PR260417C00023000,PR.US,PR,C,2026-04-17,30,23.0,19.61,17.29,0.12,201,40,4.902,2412.0,44.92,False,True,0.0,85.0,0.0,38.25,yfinance
SIG260417P00105000,SIG.US,SIG,P,2026-04-17,30,105.0,78.77,33.3,22.8,5,6,0.714,11400.0,74.95,True,True,55.56,16.92,0.0,38.17,yfinance
CTRA260327C00026000,CTRA.US,CTRA,C,2026-03-27,9,26.0,33.47,-22.32,4.5,20,20,0.952,9000.0,153.71,True,True,44.44,30.0,0.0,37.94,yfinance
LUMN260327C00007500,LUMN.US,LUMN,C,2026-03-27,9,7.5,6.56,14.33,0.07,249,232,1.069,1743.0,78.13,False,True,0.0,82.73,0.0,37.23,yfinance
CORT260417P00025000,CORT.US,CORT,P,2026-04-17,30,25.0,33.3,-24.92,0.25,50,36,1.351,1250.0,110.84,False,True,0.0,82.0,0.0,36.9,yfinance
LULU260515P185000.US,LULU.US,LULU,P,2026-05-15,58,185.0,165.39,11.86,22.66,50,543,0.092,124588.0,41.1,True,False,66.67,0.0,0.0,36.67,longbridge
PGR260417P00205000,PGR.US,PGR,P,2026-04-17,30,205.0,201.17,1.9,8.5,18,81,0.22,15300.0,30.61,True,False,66.67,0.0,0.0,36.67,yfinance
CSGP260417P00075000,CSGP.US,CSGP,P,2026-04-17,30,75.0,43.11,73.97,31.32,7,6,1.0,21924.0,153.91,True,False,66.67,0.0,0.0,36.67,yfinance
CALX260417C00045000,CALX.US,CALX,C,2026-04-17,30,45.0,51.0,-11.76,10.3,7,4,1.4,7210.0,52.44,True,False,66.67,0.0,0.0,36.67,yfinance
KNF260515C00065000,KNF.US,KNF,C,2026-05-15,58,65.0,82.41,-21.13,18.32,3,3,0.75,5496.0,68.26,True,False,66.67,0.0,0.0,36.67,yfinance
D260417P00070000,D.US,D,P,2026-04-17,30,70.0,62.2,12.54,11.75,105,2,35.0,123375.0,75.49,True,False,66.67,0.0,0.0,36.67,yfinance
NSIT260515C00075000,NSIT.US,NSIT,C,2026-05-15,58,75.0,73.62,1.87,19.65,2,2,0.667,3930.0,54.36,True,False,66.67,0.0,0.0,36.67,yfinance
SNEX260417C00075000,SNEX.US,SNEX,C,2026-04-17,30,75.0,104.49,-28.22,20.58,3,6,0.429,6174.0,0.0,True,False,66.67,0.0,0.0,36.67,yfinance
CTRA260417C00032000,CTRA.US,CTRA,C,2026-04-17,30,32.0,33.47,-4.39,2.25,127,1157,0.11,28575.0,40.92,True,False,66.67,0.0,0.0,36.67,yfinance
SIG260417P00085000,SIG.US,SIG,P,2026-04-17,30,85.0,78.77,7.91,9.15,18,75,0.237,16470.0,74.8,True,False,66.67,0.0,0.0,36.67,yfinance
LUMN260417C00002000,LUMN.US,LUMN,C,2026-04-17,30,2.0,6.56,-69.51,6.9,14,124,0.112,9660.0,0.0,True,False,66.67,0.0,0.0,36.67,yfinance
INSP260515P00130000,INSP.US,INSP,P,2026-05-15,58,130.0,56.4,130.5,71.1,1,7,0.125,7110.0,94.04,True,False,66.67,0.0,0.0,36.67,yfinance
PTGX260417C00100000,PTGX.US,PTGX,C,2026-04-17,30,100.0,97.09,3.0,4.0,40,769,0.052,16000.0,51.03,True,False,66.67,0.0,0.0,36.67,yfinance
PR260417C00005000,PR.US,PR,C,2026-04-17,30,5.0,19.61,-74.5,14.5,20,1,10.0,29000.0,254.69,True,False,66.67,0.0,0.0,36.67,yfinance
LULU260515P120000.US,LULU.US,LULU,P,2026-05-15,58,120.0,165.39,-27.44,0.62,252,228,1.1,16929.0,50.7,False,True,0.0,80.77,0.0,36.35,longbridge
LULU260515P165000.US,LULU.US,LULU,P,2026-05-15,58,165.0,165.39,-0.24,10.2,114,510,0.223,117243.0,42.2,True,True,55.56,11.54,0.0,35.75,longbridge
APLS260417P22000.US,APLS.US,APLS,P,2026-04-17,30,22.0,17.89,22.97,4.1,1,392,0.003,410.0,47.9,True,True,50.0,18.18,0.0,35.68,longbridge
PGR260410P00215000,PGR.US,PGR,P,2026-04-10,23,215.0,201.17,6.87,10.8,10,10,0.909,10800.0,26.07,True,True,40.0,29.57,0.0,35.31,yfinance
OVV260417P00042000,OVV.US,OVV,P,2026-04-17,30,42.0,56.03,-25.04,0.15,50,26,1.852,750.0,58.2,False,True,0.0,78.33,0.0,35.25,yfinance
APLS260417C17000.US,APLS.US,APLS,C,2026-04-17,30,17.0,17.89,-4.97,1.4,2,2,0.667,300.0,41.5,True,True,25.0,47.27,0.0,35.02,longbridge
JBL260327P00252500,JBL.US,JBL,P,2026-03-27,9,252.5,258.67,-2.39,5.28,37,16,2.176,19536.0,54.88,False,True,0.0,77.69,0.0,34.96,yfinance
HRMY260417P00020000,HRMY.US,HRMY,P,2026-04-17,30,20.0,27.85,-28.19,0.3,31,49,0.62,930.0,150.39,False,True,0.0,77.5,0.0,34.88,yfinance
SMTC260417C00105000,SMTC.US,SMTC,C,2026-04-17,30,105.0,73.37,43.11,0.23,306,40,7.463,7038.0,67.09,False,True,0.0,76.67,0.0,34.5,yfinance
AMKR260417C45000.US,AMKR.US,AMKR,C,2026-04-17,30,45.0,46.87,-3.99,4.7,28,193,0.144,13944.0,67.9,True,False,62.5,0.0,0.0,34.38,longbridge
NXT260417P00095000,NXT.US,NXT,P,2026-04-17,30,95.0,115.38,-17.66,1.55,41,60,0.672,6355.0,65.8,False,True,0.0,76.36,0.0,34.36,yfinance
YELP260515P00026000,YELP.US,YELP,P,2026-05-15,58,26.0,24.32,6.91,1.4,20,29,0.667,2800.0,48.34,True,True,33.33,35.56,0.0,34.33,yfinance
WSM260515C00230000,WSM.US,WSM,C,2026-05-15,58,230.0,184.1,24.93,1.47,418,32,12.667,61446.0,47.75,False,True,0.0,75.45,0.0,33.95,yfinance
CALX260417C00075000,CALX.US,CALX,C,2026-04-17,30,75.0,51.0,47.06,0.33,30,19,1.5,990.0,84.18,False,True,0.0,75.0,0.0,33.75,yfinance
INSP260515P00145000,INSP.US,INSP,P,2026-05-15,58,145.0,56.4,157.09,23.0,3,2,1.0,6900.0,0.0,True,True,50.0,12.5,0.0,33.12,yfinance
AES260417C00014000,AES.US,AES,C,2026-04-17,30,14.0,14.18,-1.27,0.37,149,1251,0.119,5513.0,35.16,True,False,60.0,0.0,0.0,33.0,yfinance
PSTG260515P00080000,PSTG.US,PSTG,P,2026-05-15,58,80.0,64.39,24.24,19.0,24,305,0.078,45600.0,58.13,True,False,60.0,0.0,0.0,33.0,yfinance
TMDX260417P00120000,TMDX.US,TMDX,P,2026-04-17,30,120.0,113.21,6.0,11.25,181,467,0.387,203625.0,57.54,True,False,60.0,0.0,0.0,33.0,yfinance
AES260327C00014500,AES.US,AES,C,2026-03-27,9,14.5,14.18,2.26,0.05,322,399,0.805,1610.0,17.19,True,True,10.0,59.29,0.0,32.18,yfinance
WSM260417C00130000,WSM.US,WSM,C,2026-04-17,30,130.0,184.1,-29.39,57.0,38,38,0.974,216600.0,62.4,True,True,50.0,10.0,0.0,32.0,yfinance
YELP260417C00027000,YELP.US,YELP,C,2026-04-17,30,27.0,24.32,11.02,0.26,30,31,0.938,780.0,44.73,False,True,0.0,71.11,0.0,32.0,yfinance
ACLS260417C00110000,ACLS.US,ACLS,C,2026-04-17,30,110.0,85.74,28.29,0.3,11,17,0.611,330.0,72.12,False,True,0.0,70.0,0.0,31.5,yfinance
TMDX260417C00150000,TMDX.US,TMDX,C,2026-04-17,30,150.0,113.21,32.5,0.63,255,294,0.864,16065.0,59.57,False,True,0.0,70.0,0.0,31.5,yfinance
NSIT260515C00105000,NSIT.US,NSIT,C,2026-05-15,58,105.0,73.62,42.62,0.6,27,32,0.818,1620.0,54.49,False,True,0.0,70.0,0.0,31.5,yfinance
PEN260417P00330000,PEN.US,PEN,P,2026-04-17,30,330.0,338.24,-2.44,4.2,29,29,0.967,12180.0,24.35,False,True,0.0,70.0,0.0,31.5,yfinance
SNEX260417C00105000,SNEX.US,SNEX,C,2026-04-17,30,105.0,104.49,0.49,4.99,10,17,0.556,4990.0,49.73,False,True,0.0,70.0,0.0,31.5,yfinance
LULU260515C175000.US,LULU.US,LULU,C,2026-05-15,58,175.0,165.39,5.81,8.0,119,597,0.199,96325.0,43.1,True,True,44.44,14.62,0.0,31.02,longbridge
NSIT260417C00100000,NSIT.US,NSIT,C,2026-04-17,30,100.0,73.62,35.83,1.48,17,19,0.85,2516.0,84.42,False,True,0.0,67.5,0.0,30.38,yfinance
NVT260417P00100000,NVT.US,NVT,P,2026-04-17,30,100.0,120.27,-16.85,0.85,214,40,5.22,18190.0,58.86,False,True,0.0,66.67,0.0,30.0,yfinance
FIVE260417P00185000,FIVE.US,FIVE,P,2026-04-17,30,185.0,212.47,-12.93,4.14,109,223,0.487,45126.0,58.08,True,True,42.86,13.0,0.0,29.42,yfinance
PSTG260515C00070000,PSTG.US,PSTG,C,2026-05-15,58,70.0,64.39,8.71,3.6,88,386,0.227,31680.0,55.74,True,True,40.0,16.25,0.0,29.31,yfinance
ALNY260417C00410000,ALNY.US,ALNY,C,2026-04-17,30,410.0,314.8,30.24,3.8,11,11,0.917,4180.0,59.69,False,True,0.0,65.0,0.0,29.25,yfinance
LULU260515C180000.US,LULU.US,LULU,C,2026-05-15,58,180.0,165.39,8.83,6.6,132,475,0.277,81584.0,44.0,True,True,22.22,36.92,0.0,28.84,longbridge
YELP260515C00027000,YELP.US,YELP,C,2026-05-15,58,27.0,24.32,11.02,0.9,26,38,0.667,2340.0,49.02,True,True,16.67,43.33,0.0,28.67,yfinance
JBL260327P00280000,JBL.US,JBL,P,2026-03-27,9,280.0,258.67,8.25,24.4,12,1,6.0,29280.0,55.62,True,True,44.44,9.23,0.0,28.6,yfinance
AMKR260417C49000.US,AMKR.US,AMKR,C,2026-04-17,30,49.0,46.87,4.54,3.2,41,303,0.135,12738.0,74.5,True,True,37.5,17.27,0.0,28.4,longbridge
TMDX260417P00105000,TMDX.US,TMDX,P,2026-04-17,30,105.0,113.21,-7.25,3.8,148,61,2.387,56240.0,53.3,False,True,0.0,61.43,0.0,27.64,yfinance
YELP260515P00045000,YELP.US,YELP,P,2026-05-15,58,45.0,24.32,85.03,16.1,2,0,2.0,3220.0,74.22,True,False,50.0,0.0,0.0,27.5,yfinance
OVV260417C00044000,OVV.US,OVV,C,2026-04-17,30,44.0,56.03,-21.47,11.41,10,41,0.238,11410.0,67.68,True,False,50.0,0.0,0.0,27.5,yfinance
PEN260417C00175000,PEN.US,PEN,C,2026-04-17,30,175.0,338.24,-48.26,97.65,2,2,0.667,19530.0,0.0,True,False,50.0,0.0,0.0,27.5,yfinance
ACLS260417C00070000,ACLS.US,ACLS,C,2026-04-17,30,70.0,85.74,-18.36,18.0,2,0,2.0,3600.0,84.03,True,False,50.0,0.0,0.0,27.5,yfinance
SYNA260417C00070000,SYNA.US,SYNA,C,2026-04-17,30,70.0,72.36,-3.26,7.5,5,5,0.833,3750.0,57.18,True,False,50.0,0.0,0.0,27.5,yfinance
AES260515C00010000,AES.US,AES,C,2026-05-15,58,10.0,14.18,-29.48,4.24,10,253,0.039,4240.0,69.73,True,False,50.0,0.0,0.0,27.5,yfinance
SLAB260417C00135000,SLAB.US,SLAB,C,2026-04-17,30,135.0,205.73,-34.38,71.83,3,1,1.5,21549.0,83.15,True,False,50.0,0.0,0.0,27.5,yfinance
SMTC260417P00085000,SMTC.US,SMTC,P,2026-04-17,30,85.0,73.37,15.85,12.5,31,4043,0.008,38750.0,62.79,True,False,50.0,0.0,0.0,27.5,yfinance
CWEN260515C00040000,CWEN.US,CWEN,C,2026-05-15,58,40.0,39.46,1.37,2.2,31,465,0.067,6820.0,37.84,True,False,50.0,0.0,0.0,27.5,yfinance
NTNX260417P00055000,NTNX.US,NTNX,P,2026-04-17,30,55.0,41.47,32.63,15.3,20,10,1.818,30600.0,98.49,True,False,50.0,0.0,0.0,27.5,yfinance
BTSG260417C00045000,BTSG.US,BTSG,C,2026-04-17,30,45.0,43.07,4.48,2.25,80,522,0.153,18000.0,52.39,True,False,50.0,0.0,0.0,27.5,yfinance
TWO260417P00009000,TWO.US,TWO,P,2026-04-17,30,9.0,9.53,-5.56,0.35,4603,509,9.025,161105.0,60.94,True,False,50.0,0.0,0.0,27.5,yfinance
CTRA260402C00035000,CTRA.US,CTRA,C,2026-04-02,15,35.0,33.47,4.57,0.4,31,3,7.75,1240.0,38.48,False,True,0.0,60.71,0.0,27.32,yfinance
SIG260327P00091000,SIG.US,SIG,P,2026-03-27,9,91.0,78.77,15.53,5.0,10,0,10.0,5000.0,50.39,True,True,11.11,46.92,0.0,27.22,yfinance
GIS260417C40000.US,GIS.US,GIS,C,2026-04-17,30,40.0,37.59,6.41,0.47,924,581,1.588,54139.0,29.1,False,True,0.0,60.0,0.0,27.0,longbridge
BTSG260417P00025000,BTSG.US,BTSG,P,2026-04-17,30,25.0,43.07,-41.95,0.05,99,171,0.576,495.0,97.66,False,True,0.0,60.0,0.0,27.0,yfinance
INSM260515P00150000,INSM.US,INSM,P,2026-05-15,58,150.0,142.7,5.12,15.4,27,50,0.529,41580.0,53.86,True,True,22.22,30.0,0.0,25.72,yfinance
SYNA260417P00070000,SYNA.US,SYNA,P,2026-04-17,30,70.0,72.36,-3.26,3.2,11,18,0.579,3520.0,52.66,False,True,0.0,56.67,0.0,25.5,yfinance
AMKR260417C55000.US,AMKR.US,AMKR,C,2026-04-17,30,55.0,46.87,17.35,1.06,77,918,0.084,7903.0,64.6,True,True,25.0,25.45,0.0,25.2,longbridge
FIVE260417P00190000,FIVE.US,FIVE,P,2026-04-17,30,190.0,212.47,-10.58,5.32,77,57,1.328,40964.0,58.97,True,True,14.29,38.0,0.0,24.96,yfinance
SIG260417C00040000,SIG.US,SIG,C,2026-04-17,30,40.0,78.77,-49.22,48.55,2,0,2.0,9710.0,447.0,True,False,44.44,0.0,0.0,24.44,yfinance
NTNX260417C00035000,NTNX.US,NTNX,C,2026-04-17,30,35.0,41.47,-15.6,7.05,30,69,0.429,21150.0,66.7,True,True,25.0,23.33,0.0,24.25,yfinance
ORA260417P00100000,ORA.US,ORA,P,2026-04-17,30,100.0,107.5,-6.98,2.28,17,4,3.4,3876.0,46.19,False,True,0.0,53.33,0.0,24.0,yfinance
FIVE260515C00280000,FIVE.US,FIVE,C,2026-05-15,58,280.0,212.47,31.78,1.56,31,4,6.2,4836.0,56.23,False,True,0.0,51.0,0.0,22.95,yfinance
SIG260327P00078000,SIG.US,SIG,P,2026-03-27,9,78.0,78.77,-0.98,3.3,12,6,1.714,3960.0,87.5,False,True,0.0,50.77,0.0,22.85,yfinance
INSP260417C00090000,INSP.US,INSP,C,2026-04-17,30,90.0,56.4,59.57,0.85,5,6,0.714,425.0,129.44,False,True,0.0,50.0,0.0,22.5,yfinance
AES260327C00010000,AES.US,AES,C,2026-03-27,9,10.0,14.18,-29.48,6.5,4,4,0.8,2600.0,124.22,True,False,40.0,0.0,0.0,22.0,yfinance
TMDX260417C00100000,TMDX.US,TMDX,C,2026-04-17,30,100.0,113.21,-11.67,15.6,63,108,0.578,98280.0,57.14,True,False,40.0,0.0,0.0,22.0,yfinance
MUR260515C00030000,MUR.US,MUR,C,2026-05-15,58,30.0,38.17,-21.4,7.9,26,234,0.111,20540.0,67.29,True,False,40.0,0.0,0.0,22.0,yfinance
NXT260515C00110000,NXT.US,NXT,C,2026-05-15,58,110.0,115.38,-4.66,18.5,27,313,0.086,49950.0,76.06,True,False,37.5,0.0,0.0,20.62,yfinance
NBIX260515C00165000,NBIX.US,NBIX,C,2026-05-15,58,165.0,130.71,26.23,0.85,2,1,1.0,170.0,55.51,False,True,0.0,44.0,0.0,19.8,yfinance
CORT260417C00055000,CORT.US,CORT,C,2026-04-17,30,55.0,33.3,65.17,1.2,46,48,0.939,5520.0,148.05,False,True,0.0,44.0,0.0,19.8,yfinance
NSIT260515C00115000,NSIT.US,NSIT,C,2026-05-15,58,115.0,73.62,56.21,1.42,10,11,0.833,1420.0,81.64,False,True,0.0,42.5,0.0,19.12,yfinance
CTRA260417P00018000,CTRA.US,CTRA,P,2026-04-17,30,18.0,33.47,-46.22,0.45,53,62,0.841,2385.0,119.14,False,True,0.0,41.43,0.0,18.64,yfinance
PR260417C00003000,PR.US,PR,C,2026-04-17,30,3.0,19.61,-84.7,16.4,15,0,15.0,24600.0,349.22,True,False,33.33,0.0,0.0,18.33,yfinance
HRMY260417P00030000,HRMY.US,HRMY,P,2026-04-17,30,30.0,27.85,7.72,3.5,15,5245,0.003,5250.0,68.26,True,False,33.33,0.0,0.0,18.33,yfinance
CSGP260417P00085000,CSGP.US,CSGP,P,2026-04-17,30,85.0,43.11,97.17,18.4,8,0,8.0,14720.0,0.0,True,False,33.33,0.0,0.0,18.33,yfinance
SNEX260417C00100000,SNEX.US,SNEX,C,2026-04-17,30,100.0,104.49,-4.3,7.5,8,110,0.072,6000.0,63.55,True,False,33.33,0.0,0.0,18.33,yfinance
INSP260515P00135000,INSP.US,INSP,P,2026-05-15,58,135.0,56.4,139.36,52.6,1,0,1.0,5260.0,152.54,True,False,33.33,0.0,0.0,18.33,yfinance
CALX260417P00060000,CALX.US,CALX,P,2026-04-17,30,60.0,51.0,17.65,6.24,7,7,0.875,4368.0,0.0,True,False,33.33,0.0,0.0,18.33,yfinance
KNF260515C00075000,KNF.US,KNF,C,2026-05-15,58,75.0,82.41,-8.99,11.05,4,9,0.4,4420.0,52.8,True,False,33.33,0.0,0.0,18.33,yfinance
D260417C00062500,D.US,D,C,2026-04-17,30,62.5,62.2,0.48,1.56,278,2973,0.093,43368.0,24.78,True,False,33.33,0.0,0.0,18.33,yfinance
ALNY260417P00390000,ALNY.US,ALNY,P,2026-04-17,30,390.0,314.8,23.89,70.5,4,11,0.333,28200.0,52.11,True,False,33.33,0.0,0.0,18.33,yfinance
NVT260417C00115000,NVT.US,NVT,C,2026-04-17,30,115.0,120.27,-4.38,10.33,51,312,0.163,52683.0,52.39,True,False,33.33,0.0,0.0,18.33,yfinance
NSIT260515P00080000,NSIT.US,NSIT,P,2026-05-15,58,80.0,73.62,8.67,6.2,6,6,0.857,3720.0,66.97,True,False,33.33,0.0,0.0,18.33,yfinance
INSM260515P00160000,INSM.US,INSM,P,2026-05-15,58,160.0,142.7,12.12,17.8,25,127,0.195,44500.0,56.85,True,False,33.33,0.0,0.0,18.33,yfinance
PTGX260417P00045000,PTGX.US,PTGX,P,2026-04-17,30,45.0,97.09,-53.65,1.0,10,11,0.833,1000.0,224.17,False,True,0.0,40.0,0.0,18.0,yfinance
CORT260515P00075000,CORT.US,CORT,P,2026-05-15,58,75.0,33.3,125.23,40.4,4,0,4.0,16160.0,0.0,True,False,28.57,0.0,0.0,15.71,yfinance
FIVE260417C00185000,FIVE.US,FIVE,C,2026-04-17,30,185.0,212.47,-12.93,30.87,14,12,1.077,43218.0,63.57,True,False,28.57,0.0,0.0,15.71,yfinance
NVT260417P00105000,NVT.US,NVT,P,2026-04-17,30,105.0,120.27,-12.7,1.7,203,211,0.958,34510.0,52.05,False,True,0.0,34.44,0.0,15.5,yfinance
NTNX260417P00042500,NTNX.US,NTNX,P,2026-04-17,30,42.5,41.47,2.48,3.1,64,313,0.204,19840.0,52.34,False,True,0.0,33.33,0.0,15.0,yfinance
SMTC260417C00085000,SMTC.US,SMTC,C,2026-04-17,30,85.0,73.37,15.85,1.6,143,126,1.126,22880.0,65.09,False,True,0.0,33.33,0.0,15.0,yfinance
CSGP260417C00090000,CSGP.US,CSGP,C,2026-04-17,30,90.0,43.11,108.77,0.12,36,32,1.091,432.0,135.94,False,True,0.0,32.5,0.0,14.62,yfinance
SLAB260417C00150000,SLAB.US,SLAB,C,2026-04-17,30,150.0,205.73,-27.09,55.92,3,21,0.136,16776.0,63.23,True,False,25.0,0.0,0.0,13.75,yfinance
GIS260417P47500.US,GIS.US,GIS,P,2026-04-17,30,47.5,37.59,26.36,9.85,73,1660,0.044,70970.0,50.2,True,False,25.0,0.0,0.0,13.75,longbridge
OVV260417C00055000,OVV.US,OVV,C,2026-04-17,30,55.0,56.03,-1.84,3.2,30,1565,0.019,9600.0,45.85,True,False,25.0,0.0,0.0,13.75,yfinance
PEN260417C00320000,PEN.US,PEN,C,2026-04-17,30,320.0,338.24,-5.39,36.5,5,75,0.066,18250.0,32.75,True,False,25.0,0.0,0.0,13.75,yfinance
NXT260515P00140000,NXT.US,NXT,P,2026-05-15,58,140.0,115.38,21.34,52.3,8,53,0.148,41840.0,68.98,True,False,25.0,0.0,0.0,13.75,yfinance
ORA260515C00100000,ORA.US,ORA,C,2026-05-15,58,100.0,107.5,-6.98,11.8,10,43,0.227,11800.0,52.65,True,False,25.0,0.0,0.0,13.75,yfinance
PEN260417C00390000,PEN.US,PEN,C,2026-04-17,30,390.0,338.24,15.3,4.84,10,12,0.769,4840.0,50.77,False,True,0.0,30.0,0.0,13.5,yfinance
ORA260417C00125000,ORA.US,ORA,C,2026-04-17,30,125.0,107.5,16.28,1.23,18,20,0.857,2214.0,54.98,False,True,0.0,30.0,0.0,13.5,yfinance
GIS260417C37500.US,GIS.US,GIS,C,2026-04-17,30,37.5,37.59,-0.24,1.38,451,1470,0.307,68884.0,29.0,False,True,0.0,28.0,0.0,12.6,longbridge
CALX260417P00050000,CALX.US,CALX,P,2026-04-17,30,50.0,51.0,-1.96,2.6,10,13,0.714,2600.0,64.04,False,True,0.0,27.5,0.0,12.38,yfinance
INSP260515C00135000,INSP.US,INSP,C,2026-05-15,58,135.0,56.4,139.36,0.3,5,10,0.455,150.0,141.36,False,True,0.0,27.5,0.0,12.38,yfinance
AMKR260515C55000.US,AMKR.US,AMKR,C,2026-05-15,58,55.0,46.87,17.35,3.1,20,5,3.333,6215.0,77.1,False,True,0.0,27.27,0.0,12.27,longbridge
MUR260417P00027500,MUR.US,MUR,P,2026-04-17,30,27.5,38.17,-27.95,0.15,90,205,0.437,1350.0,72.27,False,True,0.0,27.14,0.0,12.21,yfinance
TMDX260417P00115000,TMDX.US,TMDX,P,2026-04-17,30,115.0,113.21,1.58,8.91,96,168,0.568,85536.0,56.76,True,False,20.0,0.0,0.0,11.0,yfinance
MUR260417C00027500,MUR.US,MUR,C,2026-04-17,30,27.5,38.17,-27.95,6.7,29,53,0.537,19430.0,83.98,True,False,20.0,0.0,0.0,11.0,yfinance
SLAB260417P00155000,SLAB.US,SLAB,P,2026-04-17,30,155.0,205.73,-24.66,0.1,10,3,2.5,100.0,48.05,False,True,0.0,24.0,0.0,10.8,yfinance
YELP260515C00023000,YELP.US,YELP,C,2026-05-15,58,23.0,24.32,-5.43,1.05,13,16,0.765,1365.0,51.32,False,True,0.0,23.33,0.0,10.5,yfinance
MUR260417P00017500,MUR.US,MUR,P,2026-04-17,30,17.5,38.17,-54.15,0.08,50,109,0.455,400.0,187.5,False,True,0.0,21.43,0.0,9.64,yfinance
